"ID","HH_ID","hh_position","ID_partner","HH_ID_target","ID_partner_target","hh_position_target","event_type","ID_mother","ID_father","sex","birth_date","mother","father","age_group_hh","age_group_pop","event_date","age","main_parent","NH"
3301183,1246059,"child",2612363,4731701,2612363,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-04-28,56,NA,0
10680251,291832,"union_w_child",10373251,291832,10373251,"union_w_child","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-04-28,48,NA,0
1066309,957671,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-04-28,NA,NA,0
5998223,957671,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-04-28,NA,NA,0
7965712,957671,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-04-28,NA,NA,0
8943817,957671,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-04-28,NA,NA,0
11000474,4732128,"union_w_child",11000509,NA,NA,NA,"immigration",NA,NA,"M",1980-03-21,NA,NA,3,3,2011-04-28,NA,NA,0
11000509,4732128,"union_w_child",11000474,NA,NA,NA,"immigration",NA,NA,"F",1985-09-26,NA,NA,3,3,2011-04-28,NA,NA,0
11000639,4732128,"child",NA,NA,NA,NA,"immigration",11000509,11000474,"M",2002-09-05,NA,NA,1,1,2011-04-28,NA,NA,0
11000803,4732128,"child",NA,NA,NA,NA,"immigration",11000509,11000474,"F",1996-05-03,NA,NA,2,2,2011-04-28,NA,NA,0
543402,512696,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-04-28,NA,NA,0
3799967,2697186,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-04-28,NA,NA,0
6828127,3444865,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-04-28,NA,NA,0
2514676,1986546,"child",NA,1428813,NA,"non_family","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-04-29,16,NA,0
7171356,2205389,"child",NA,4731723,7486187,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-04-29,23,NA,0
7486187,4036070,"child",7171356,4731723,7171356,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-04-29,24,NA,0
11000350,3771134,NA,NA,NA,NA,NA,"birth",6550347,7342862,"M",2011-04-29,NA,NA,1,1,2011-04-29,NA,6550347,0
9631916,4508622,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-04-29,NA,NA,0
11000630,4732249,"single",NA,NA,NA,NA,"immigration",NA,NA,"F",1980-12-18,NA,NA,3,3,2011-04-29,NA,NA,0
11000632,4732251,"single",NA,NA,NA,NA,"immigration",NA,NA,"M",1993-02-18,NA,NA,2,2,2011-04-29,NA,NA,0
11000719,4732338,"single",NA,NA,NA,NA,"immigration",NA,NA,"M",1981-01-29,NA,NA,3,3,2011-04-29,NA,NA,0
1681339,1428243,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-04-29,77,NA,0
2953720,2247385,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-04-29,NA,NA,0
2967543,1219161,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-04-29,NA,NA,0
9927700,2655107,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-04-29,NA,NA,0
11000310,2183510,NA,NA,NA,NA,NA,"birth",4774246,9951969,"M",2011-04-30,NA,NA,1,1,2011-04-30,NA,4774246,0
11000460,1868718,NA,NA,NA,NA,NA,"birth",10740775,10963302,"F",2011-04-30,NA,NA,1,1,2011-04-30,NA,10740775,0
11000696,1858470,"non_family",NA,NA,NA,NA,"immigration",NA,NA,"F",1982-08-21,NA,NA,3,3,2011-04-30,NA,NA,0
5011321,3234130,NA,5919342,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-04-30,98,NA,0
5919342,3234130,"union",NA,3234130,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-04-30,85,NA,0
53614,53258,"union_w_child",3999353,53258,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-01,48,NA,0
2913246,53258,"child",NA,4731611,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-05-01,NA,NA,0
3999353,53258,"union_w_child",53614,4731611,NA,"single_parent","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-01,50,NA,0
8201331,53258,"child",NA,4731611,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-05-01,NA,NA,0
11000472,4732136,"union",11000517,NA,NA,NA,"immigration",NA,NA,"M",1979-03-30,NA,NA,3,3,2011-05-01,NA,NA,0
11000517,4732136,"union",11000472,NA,NA,NA,"immigration",NA,NA,"F",1979-08-17,NA,NA,3,3,2011-05-01,NA,NA,0
916839,835163,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-05-01,NA,NA,0
1859671,949523,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-01,NA,NA,0
2065731,1696176,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-05-01,NA,NA,0
2397388,1465105,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-01,NA,NA,0
10536633,4598427,"other",NA,4732046,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-02,26,NA,0
1695832,1395655,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-05-02,NA,NA,0
5494976,3418996,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-05-02,NA,NA,0
10387773,4638598,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-05-02,NA,NA,0
3228578,2401195,"single",10381832,4731763,10381832,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-03,25,NA,0
10381832,4637604,"single",NA,4731763,3228578,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-03,19,NA,0
11000691,4732310,"single",NA,NA,NA,NA,"immigration",NA,NA,"F",1935-10-10,NA,NA,4,4,2011-05-03,NA,NA,0
700904,651403,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-05-03,86,NA,0
9153695,4416772,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-05-03,98,NA,0
2984304,2264812,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-05-03,NA,NA,0
2997536,2272287,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-05-03,NA,NA,0
8134555,2103254,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-05-03,NA,NA,0
572410,538528,"child",NA,4731688,5929312,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-04,20,NA,0
1800891,1513598,"child",NA,4731926,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-05-04,NA,NA,0
3102955,1513598,"non_family",NA,4731926,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-04,37,NA,0
3304252,1830539,"child",NA,4731933,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-04,21,NA,0
4730114,2533840,"child",9391128,4731732,9391128,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-04,27,NA,0
5929312,63155,"child",572410,4731688,572410,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-04,23,NA,0
9391128,1504706,"child",NA,4731732,4730114,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-04,23,NA,0
10144137,4598427,"other",NA,4732064,NA,"collective","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-04,81,NA,1
11000252,1331998,NA,NA,NA,NA,NA,"birth",2174453,1549798,"M",2011-05-04,NA,NA,1,1,2011-05-04,NA,2174453,0
11000303,2796674,NA,NA,NA,NA,NA,"birth",4370462,4005695,"F",2011-05-04,NA,NA,1,1,2011-05-04,NA,4370462,0
11000323,1951859,NA,NA,NA,NA,NA,"birth",5516440,2459045,"M",2011-05-04,NA,NA,1,1,2011-05-04,NA,5516440,0
11000458,1302000,NA,NA,NA,NA,NA,"birth",10715201,6742086,"M",2011-05-04,NA,NA,1,1,2011-05-04,NA,10715201,0
2756895,765242,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-04,NA,NA,0
3635638,425711,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-04,NA,NA,0
9381324,849318,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-04,NA,NA,0
819607,753252,"child",8415567,4731789,8415567,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-05,25,NA,0
5479305,271556,"child",NA,4731692,7109086,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-05,20,NA,0
7109086,3934298,"single",5479305,4731692,5479305,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-05,23,NA,0
8415567,4260837,"single",NA,4731789,819607,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-05,24,NA,0
11000286,1511875,NA,NA,NA,NA,NA,"birth",3560804,1798455,"F",2011-05-05,NA,NA,1,1,2011-05-05,NA,3560804,0
11000558,4732197,"union",11000578,NA,NA,NA,"immigration",NA,NA,"M",1983-04-25,NA,NA,3,3,2011-05-05,NA,NA,0
11000578,4732197,"union",11000558,NA,NA,NA,"immigration",NA,NA,"F",1977-06-14,NA,NA,3,3,2011-05-05,NA,NA,0
11000771,4732390,"single",NA,NA,NA,NA,"immigration",NA,NA,"M",1977-10-20,NA,NA,3,3,2011-05-05,NA,NA,0
723938,671306,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-05-05,82,NA,0
29777,29653,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-05-05,NA,NA,0
3918104,1133190,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-05,NA,NA,0
6821358,3528000,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-05,NA,NA,0
7134570,1005867,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-05,NA,NA,0
7948692,676483,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-05-05,NA,NA,0
8491804,1460717,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-05-05,NA,NA,0
101270,99985,"child",NA,4731687,2804257,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-06,21,NA,0
854497,782777,"child",NA,4731885,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-06,18,NA,0
2804257,831325,"child",101270,4731687,101270,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-06,20,NA,0
11000495,4732429,"other",NA,NA,NA,NA,"immigration",NA,NA,"M",1952-04-16,NA,NA,3,3,2011-05-06,NA,NA,0
11000624,4732429,"other",NA,NA,NA,NA,"immigration",NA,NA,"F",1986-03-01,NA,NA,3,3,2011-05-06,NA,NA,0
2192859,133031,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-06,NA,NA,0
7658441,1672645,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-05-06,NA,NA,0
8388155,3116946,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-05-06,NA,NA,0
4191096,2883299,"child",NA,4731947,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-07,24,NA,0
9441583,4472816,"single",NA,4732060,NA,"collective","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-07,38,NA,1
11000328,3513266,NA,NA,NA,NA,NA,"birth",5759564,7875209,"F",2011-05-07,NA,NA,1,1,2011-05-07,NA,5759564,0
6356595,3710989,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-05-07,NA,NA,0
11000663,803320,"non_family",NA,NA,NA,NA,"immigration",NA,NA,"F",1978-09-30,NA,NA,3,3,2011-05-07,NA,NA,0
11000685,2509884,"non_family",NA,NA,NA,NA,"immigration",NA,NA,"M",1958-11-05,NA,NA,3,3,2011-05-07,NA,NA,0
3327845,2454735,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-05-07,79,NA,0
4097764,2840016,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-05-07,49,NA,0
8801302,48842,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-05-07,NA,NA,0
9491455,4482326,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-05-07,NA,NA,0
3306153,1042701,"child",NA,4731934,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-08,26,NA,0
11000712,4732331,"single",NA,NA,NA,NA,"immigration",NA,NA,"F",1985-06-14,NA,NA,3,3,2011-05-08,NA,NA,0
6301518,3693742,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-05-08,89,NA,0
569277,535750,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-05-08,NA,NA,0
2841192,2182616,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-08,NA,NA,0
7135757,1414682,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-08,NA,NA,0
2107733,1724429,"child",NA,4731842,8318618,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-09,38,NA,0
8318618,4239051,"single",2107733,4731842,2107733,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-09,39,NA,0
4156026,2867039,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,4,4,2011-05-09,NA,NA,0
5526914,2280817,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-09,NA,NA,0
8945077,4374569,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-05-09,NA,NA,0
10219662,888118,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-05-09,NA,NA,0
11000665,1972610,"other",NA,NA,NA,NA,"immigration",NA,NA,"F",1973-10-21,NA,NA,3,3,2011-05-10,NA,NA,0
10267252,4165199,NA,8002383,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-05-10,84,NA,0
8002383,4165199,"union",NA,4165199,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-10,76,NA,0
2851036,1407196,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-05-10,NA,NA,0
3799238,2696816,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-10,NA,NA,0
6285278,764086,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-05-10,NA,NA,0
5693110,3490163,"union",7215227,3490163,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-11,29,NA,0
7215227,3490163,"union",5693110,4731635,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-11,19,NA,0
10838450,2275472,"union",3003174,2275472,3003174,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-11,73,NA,0
6151305,3645407,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-05-11,NA,NA,0
6661044,3645407,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-05-11,NA,NA,0
7894509,3645407,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-05-11,NA,NA,0
8612358,3645407,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-05-11,NA,NA,0
10644171,3645407,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-05-11,NA,NA,0
9557831,3960833,NA,7204749,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-05-11,79,NA,0
7204749,3960833,"union",NA,3960833,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-11,82,NA,0
9773250,670534,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-11,NA,NA,0
1722185,1457783,"single",10608722,4731735,10608722,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-12,28,NA,0
2989569,440804,"child",NA,4731621,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-05-12,NA,NA,0
3835199,440804,"child",NA,4731621,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-05-12,NA,NA,0
4968215,440804,"union_w_child",7845331,4731621,NA,"single_parent","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-12,43,NA,0
7845331,440804,"union_w_child",4968215,440804,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-12,57,NA,0
8791860,440804,"child",NA,4731621,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-05-12,NA,NA,0
10608722,701873,"child",NA,4731735,1722185,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-12,23,NA,0
11000301,2328422,NA,NA,NA,NA,NA,"birth",4320972,3097030,"F",2011-05-12,NA,NA,1,1,2011-05-12,NA,4320972,0
11000600,4732219,"single",NA,NA,NA,NA,"immigration",NA,NA,"F",1972-02-07,NA,NA,3,3,2011-05-12,NA,NA,0
6539036,1367035,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-12,NA,NA,0
7023254,1657882,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-12,NA,NA,0
6715206,3820752,"single",10593536,4731686,10593536,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-13,29,NA,0
10593536,1968900,"child",NA,4731686,6715206,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-13,28,NA,0
4619200,3072802,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-05-13,NA,NA,0
3550154,2571461,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-13,NA,NA,0
4260617,326264,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-05-13,NA,NA,0
2325989,1192324,"child",NA,4731773,4951427,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-14,24,NA,0
4951427,874561,"child",2325989,4731773,2325989,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-14,29,NA,0
5779375,1167436,"child",NA,4731826,9569561,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-14,26,NA,0
9569561,50280,"child",5779375,4731826,5779375,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-14,26,NA,0
9900550,722850,"single_parent",NA,722850,NA,"single_parent","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-14,92,NA,0
11000274,2274962,NA,NA,NA,NA,NA,"birth",3002300,5100247,"F",2011-05-14,NA,NA,1,1,2011-05-14,NA,3002300,0
11000333,4731829,NA,NA,NA,NA,NA,"birth",6025995,4595002,"F",2011-05-14,NA,NA,1,1,2011-05-14,NA,6025995,0
8608792,4732061,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-05-14,93,NA,0
1477017,245502,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-05-14,NA,NA,0
3808813,694296,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-05-14,NA,NA,0
4142617,2860898,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-05-14,NA,NA,0
8047933,967371,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-05-14,NA,NA,0
8057257,1993180,"child",NA,4732000,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-15,23,NA,0
7182627,1751451,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-05-15,NA,NA,0
10376085,4534772,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-05-15,NA,NA,0
11000738,3272521,"non_family",NA,NA,NA,NA,"immigration",NA,NA,"M",1988-02-22,NA,NA,3,3,2011-05-16,NA,NA,0
11000497,4732419,"union",11000800,NA,NA,NA,"immigration",NA,NA,"M",1936-07-30,NA,NA,4,4,2011-05-16,NA,NA,0
11000800,4732419,"union",11000497,NA,NA,NA,"immigration",NA,NA,"F",1940-08-13,NA,NA,4,4,2011-05-16,NA,NA,0
4803628,1209632,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-05-16,NA,NA,0
10072235,510267,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-16,NA,NA,0
349056,335648,"single",NA,3235021,NA,"non_family","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-17,50,NA,0
525224,496426,"child",NA,4731765,1305356,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-17,25,NA,0
1305356,587,"child",525224,4731765,525224,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-17,26,NA,0
11000786,38789,"non_family",NA,NA,NA,NA,"immigration",NA,NA,"M",1973-09-29,NA,NA,3,3,2011-05-17,NA,NA,0
1008502,40316,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-05-17,74,NA,0
5373917,1136365,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-05-17,NA,NA,0
5536131,1288909,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-05-17,NA,NA,0
8066625,1113171,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-05-17,NA,NA,0
1168058,1039194,"child",NA,4731891,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-18,40,NA,0
4692744,3103871,"single",7261532,4731784,7261532,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-18,31,NA,0
7261532,2706335,"child",NA,4731784,4692744,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-18,25,NA,0
1381590,1205606,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-05-18,NA,NA,0
11000636,2050406,"non_family",NA,NA,NA,NA,"immigration",NA,NA,"M",1975-04-15,NA,NA,3,3,2011-05-18,NA,NA,0
5517201,3427162,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-05-18,87,NA,0
7479222,4034251,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-05-18,81,NA,0
157920,142653,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-18,NA,NA,0
4802725,1182111,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-05-18,NA,NA,0
5962271,2439500,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-19,NA,NA,0
9357698,1061347,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-05-19,NA,NA,0
4184268,820791,"child",NA,4731946,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-20,36,NA,0
4563559,1684855,"other",10210019,4731751,10210019,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-05-20,51,NA,0
4964957,3215656,"child",NA,4731751,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-05-20,NA,NA,0
10210019,3215656,"single_parent",NA,4731751,4563559,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-20,47,NA,0
11000283,2155124,NA,NA,NA,NA,NA,"birth",3398715,2794349,"M",2011-05-20,NA,NA,1,1,2011-05-20,NA,3398715,0
11000440,4732070,NA,NA,NA,NA,NA,"birth",10007084,9064122,"F",2011-05-20,NA,NA,1,1,2011-05-20,NA,10007084,0
9064122,3404005,"non_family",10007084,4732070,10007084,"union_w_child","hh_transition",NA,NA,"M",NA,NA,NA,3,3,2011-05-20,27,NA,0
10007084,298470,"child",NA,4732070,9064122,"union_w_child","hh_transition",NA,NA,"F",NA,NA,NA,3,3,2011-05-20,25,NA,0
11000500,4732119,"union",11000568,NA,NA,NA,"immigration",NA,NA,"F",1993-01-19,NA,NA,2,2,2011-05-20,NA,NA,0
11000568,4732119,"union",11000500,NA,NA,NA,"immigration",NA,NA,"M",1989-06-23,NA,NA,3,3,2011-05-20,NA,NA,0
9119950,2564907,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-05-20,NA,NA,0
2030940,1672645,"child",NA,4731910,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-21,23,NA,0
8383175,4119699,"single_parent",NA,4119699,NA,"single_parent","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-05-21,65,NA,0
1640206,1398418,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-05-21,NA,NA,0
7842238,1398418,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-05-21,NA,NA,0
10593180,1398418,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-05-21,NA,NA,0
11000240,1398418,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-05-21,NA,NA,0
11000799,980584,"non_family",NA,NA,NA,NA,"immigration",NA,NA,"M",1969-11-24,NA,NA,3,3,2011-05-21,NA,NA,0
316232,305163,NA,3663876,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-05-21,90,NA,0
